latitude,longitude,Protocol,Address,capture_file,capture_time,IP,Country,City,District,Avg_Duration,Avg_Uplink_Duration,Avg_Downlink_Duration,Avg_Time_Interval,Avg_Time_Interval_Uplink,Avg_Time_Interval_Downlink,Avg_Burst_Duration,Avg_Burst_Duration_Uplink,Avg_Burst_Duration_Downlink,Avg_Window_Size,Avg_Window_Size_Uplink,Avg_Window_Size_Downlink,Avg_Zero_Payload_Ratio,Avg_Effective_Tcp_Payload,Avg_Zero_Payload_Ratio_Uplink,Avg_Effective_Tcp_Payload_Uplink,Avg_Zero_Payload_Ratio_Downlink,Avg_Effective_Tcp_Payload_Downlink,Up_Down_Ratio,Avg_Burst_Lenth,Avg_Burst_lenth_Uplink,Avg_Burst_lenth_Downlink,Avg_Ack_Rtt,Avg_Ack_Rtt_Uplink,Avg_Ack_Rtt_Downlink,Avg_Initial_rtt,Avg_Payload_Throughput,Avg_Payload_Throughput_Uplink,Avg_Payload_Throughput_Downlink,Avg_Packet_Throughput,Avg_Packet_Throughput_Uplink,Avg_Packet_Throughput_Downlink,IPint,Cidr24_Network,Cidr24_Int,jsonpath
40.038704456166,116.32615602376,https,北京市 北京市 海淀区 上地东路 37号,pcap_data/223.104.41.15_capture_2024-06-07_23-01-10.pcap,2024-06-07_23-01-10,223.104.41.15,中国,北京市,海淀区,0.314961,0.279822,0.294768,0.0010420595238095228,0.007875666666666664,0.0013026481481481485,0.010484933333333335,0.0018014333333333358,0.0176324,84430.29292929293,121433.57142857143,64194.125,0.35353535353535354,2373.1875,0.8571428571428571,438.2,0.078125,2537.169491525424,0.546875,3.2333333333333334,2.2,4.266666666666667,0.025285283333333332,0.03281376190476191,7.141666666666668e-05,0.035204999999999986,482231.1333784183,7829.977628635346,507833.27905335726,311.1496343991796,121.50581441058958,213.7274059599414,3748145423,223.104.41.0/24,3748145408,json_data\223.104.41.15_capture_2024-06-07_23-01-10.json
39.988515932657,116.3400335121,https,北京市 北京市 海淀区 中关村东路 91号,pcap_data/223.104.40.236_capture_2024-05-31_23-21-31.pcap,2024-05-31_23-21-31,223.104.40.236,中国,北京市,海淀区,0.45472700000000005,0.434873,0.444568,0.00025291176470588393,9.714285714286454e-06,0.0006662608695652157,0.006694955555555563,0.005035238095238102,0.00814720833333334,208923.5081300813,286960.8881987578,61111.529411764706,0.6707317073170732,2482.740740740741,0.968944099378882,438.2,0.10588235294117647,2617.25,1.8941176470588235,5.4772727272727275,7.090909090909091,3.8636363636363638,0.011114464285714288,0.011114464285714288,8.683333333333333e-05,0.019943999999999996,442247.76624216285,5038.252547295418,447425.3657483219,538.7848093471467,367.92350870254074,188.94747260261647,3748145388,223.104.40.0/24,3748145152,json_data\223.104.40.236_capture_2024-05-31_23-21-31.json
40.035113356975,116.31830872041,https,北京市 北京市 海淀区 上地西路 8号院,pcap_data/223.104.41.15_capture_2024-06-07_23-18-30.pcap,2024-06-07_23-18-30,223.104.41.15,中国,北京市,海淀区,5.06015,5.0502075,5.0404775,0.0016897638021450977,0.0023239666098928396,0.003268993493805601,0.005860217479674797,0.004985172916666679,0.007424830459770102,250209.43867631815,430241.39418605325,64128.83522012578,0.5561633097890641,2638.205734089477,0.9788476091992536,395.975,0.04505840071877808,2719.499353482312,1.335759209344115,4.020466226138033,4.686031571218796,3.3549008810572687,0.013924825540123458,0.013950492248062014,4.295833333333333e-05,0.0198715,446777.37159639294,3027.0275657478737,462112.8173536924,402.534489396387,239.88909068227883,177.51374425045265,3748145423,223.104.41.0/24,3748145408,json_data\223.104.41.15_capture_2024-06-07_23-18-30.json
40.032576573025,116.3195384958,https,北京市 北京市 海淀区 农大南路 1号,pcap_data/223.104.41.15_capture_2024-06-07_23-26-41.pcap,2024-06-07_23-26-41,223.104.41.15,中国,北京市,海淀区,0.29039600000000004,0.27056600000000003,0.280584,0.0002674385964912287,8.759803921569565e-06,0.0007185087719298234,0.006746384615384616,0.004338388888888892,0.00881038095238095,204469.92682926828,279786.5,62323.15492957747,0.6634146341463415,2438.985507246377,0.9626865671641791,438.2,0.09859154929577464,2595.296875,1.8873239436619718,5.342105263157895,6.947368421052632,3.736842105263158,0.01109317948717949,0.01109317948717949,4.741666666666667e-05,0.01987,579519.001639141,8097.839344189587,591976.0214409945,702.4890150002066,491.5621327143839,249.47965671599235,3748145423,223.104.41.0/24,3748145408,json_data\223.104.41.15_capture_2024-06-07_23-26-41.json
39.998407596035,116.34369510958,https,北京市 北京市 海淀区 成府路 48号,pcap_data/223.104.38.213_capture_2024-06-07_22-43-29.pcap,2024-06-07_22-43-29,223.104.38.213,中国,北京市,海淀区,0.857719,0.857719,0.820082,0.0013716302083333315,0.008825125,0.0013547619047619055,0.005218141025641021,0.003686595238095232,0.007004999999999998,80325.11403508772,112607.97368421052,64183.68421052631,0.3333333333333333,2430.342105263158,0.868421052631579,440.2,0.06578947368421052,2570.492957746479,0.5,2.5714285714285716,1.5238095238095237,3.619047619047619,0.027710809523809526,0.031413416666666666,7.900000000000001e-05,0.03103200000000001,215345.58520914192,2566.1084807495226,222544.81868886284,131.74477888445983,43.137670962168265,91.45426920722562,3748144853,223.104.38.0/24,3748144640,json_data\223.104.38.213_capture_2024-06-07_22-43-29.json
40.028136729249,116.30847871157,https,北京市 北京市 海淀区 树村街 49号,pcap_data/223.104.40.236_capture_2024-06-01_19-28-54.pcap,2024-06-01_19-28-54,223.104.40.236,中国,北京市,海淀区,12.59953,12.579782,12.581990999999999,0.0030757758961332195,0.00657220903954802,0.005092648941408173,0.004111138927097659,0.003696524841915113,0.004715755494505463,91200.97296551724,129990.61409395972,64129.98220140515,0.41158620689655173,2673.553680262541,0.9973154362416108,541.75,0.002810304449648712,2677.5589478628463,0.6978922716627635,1.5766550522648084,1.293554006968641,1.8597560975609757,0.020481178277153556,0.020484704119850185,0.005147833333333333,0.019830000000000004,452611.32756539335,172.26053678831636,453070.0268343858,287.6297766662725,118.36453127725107,169.6074969374879,3748145388,223.104.40.0/24,3748145152,json_data\223.104.40.236_capture_2024-06-01_19-28-54.json
40.031723684807,116.3135120391,https,北京市 北京市 海淀区 农大南路 ,pcap_data/223.104.40.234_capture_2024-06-06_20-36-13.pcap,2024-06-06_20-36-13,223.104.40.234,中国,北京市,海淀区,0.370778,0.350501,0.358848,0.00030036384976525913,0.0008407066666666667,0.0007756439393939396,0.006439239583333337,0.005894250000000008,0.0061418125000000014,204254.95,281225.08284023666,61310.41758241758,0.6653846153846154,2500.0919540229884,0.9704142011834319,438.2,0.0989010989010989,2625.817073170732,1.8571428571428572,5.291666666666667,6.791666666666667,3.7916666666666665,0.011255520833333334,0.011255520833333334,7.558333333333335e-05,0.020376000000000002,586625.9594690084,6251.052065471996,600022.8509006599,698.5311965650606,479.31389639401885,250.80256821829855,3748145386,223.104.40.0/24,3748145152,json_data\223.104.40.234_capture_2024-06-06_20-36-13.json
40.030038267762,116.29819774572,https,北京市 北京市 海淀区 农大南路 135号,pcap_data/223.104.40.234_capture_2024-06-06_20-32-33.pcap,2024-06-06_20-32-33,223.104.40.234,中国,北京市,海淀区,0.424972,0.400086,0.410099,0.00033778763440860126,0.0010961626016260176,0.0006943636363636349,0.006324520833333333,0.0061400416666666695,0.006413041666666663,185481.10869565216,267858.67883211677,64129.20430107527,0.5956521739130435,2515.2043010752686,0.9635036496350365,438.2,0.053763440860215055,2633.215909090909,1.4731182795698925,4.666666666666667,5.458333333333333,3.875,0.010532652173913044,0.010532652173913044,7.866666666666666e-05,0.024941999999999995,550422.1454589949,5476.322590643012,565041.6119034672,538.8590307126117,339.9269157131217,224.33607494775652,3748145386,223.104.40.0/24,3748145152,json_data\223.104.40.234_capture_2024-06-06_20-32-33.json
40.028141650515,116.30849262064,https,北京市 北京市 海淀区 树村街 49号,pcap_data/223.104.41.23_capture_2024-06-07_11-27-07.pcap,2024-06-07_11-27-07,223.104.41.23,中国,北京市,海淀区,0.395205,0.375403,0.375156,0.0011252072072072074,0.00926954761904762,0.0007707361111111123,0.006116,0.005544604166666667,0.004571357142857143,81198.82307692307,116865.5,64176.09090909091,0.33076923076923076,2500.0919540229884,0.8809523809523809,438.2,0.06818181818181818,2625.817073170732,0.4772727272727273,2.625,1.5833333333333333,3.6666666666666665,0.021152454545454544,0.021295933333333333,5.525e-05,0.019871999999999997,550367.5307751674,5836.394488056835,573939.9076650781,326.4128743310434,109.2159625788819,231.90352813229697,3748145431,223.104.41.0/24,3748145408,json_data\223.104.41.23_capture_2024-06-07_11-27-07.json
40.030712700759,116.30744691115,https,北京市 北京市 海淀区 农大南路 33号3楼,pcap_data/223.104.41.15_capture_2024-06-07_23-40-39.pcap,2024-06-07_23-40-39,223.104.41.15,中国,北京市,海淀区,0.355159,0.33485699999999996,0.33846200000000004,0.0002866009389671363,1.5382575757575635e-05,0.0007285217391304356,0.006461974358974358,0.006110571428571435,0.007100523809523804,217364.8576923077,295764.45930232556,64129.27272727273,0.6653846153846154,2500.0919540229884,0.9709302325581395,438.2,0.06818181818181818,2625.817073170732,1.9545454545454546,6.325,8.25,4.4,0.010995127450980392,0.010995127450980392,5.4999999999999995e-05,0.020368999999999998,612424.2944709271,6543.091528622666,636162.9961413689,729.2508425803654,510.6657468710525,257.04510402940355,3748145423,223.104.41.0/24,3748145408,json_data\223.104.41.15_capture_2024-06-07_23-40-39.json
