latitude,longitude,Protocol,Address,capture_file,capture_time,IP,Country,City,District
40.04122021713,116.31179495548,https,北京市 北京市 海淀区 马连洼北路 1号院-1号楼,pcap_data/223.104.40.234_capture_2024-06-06_20-03-54.pcap,2024-06-06_20-03-54,223.104.40.234,中国,北京市,海淀区
40.040779588055,116.30937665021,https,北京市 北京市 海淀区 马连洼北路 1号,pcap_data/223.104.40.234_capture_2024-06-06_20-05-10.pcap,2024-06-06_20-05-10,223.104.40.234,中国,北京市,海淀区
40.0345008416,116.30647424384,https,北京市 北京市 海淀区 树村路 ,pcap_data/223.104.40.234_capture_2024-06-06_20-11-06.pcap,2024-06-06_20-11-06,223.104.40.234,中国,北京市,海淀区
40.030572235437,116.3007662318,https,北京市 北京市 海淀区 农大南路 43号,pcap_data/223.104.40.234_capture_2024-06-06_20-25-52.pcap,2024-06-06_20-25-52,223.104.40.234,中国,北京市,海淀区
40.030601546615,116.3007860908,https,北京市 北京市 海淀区 农大南路 43号,pcap_data/223.104.40.234_capture_2024-06-06_20-28-07.pcap,2024-06-06_20-28-07,223.104.40.234,中国,北京市,海淀区
40.030038267762,116.29819774572,https,北京市 北京市 海淀区 农大南路 135号,pcap_data/223.104.40.234_capture_2024-06-06_20-32-33.pcap,2024-06-06_20-32-33,223.104.40.234,中国,北京市,海淀区
40.031213652035,116.30799010775,https,北京市 北京市 海淀区 农大南路 33号3楼,pcap_data/223.104.40.234_capture_2024-06-06_20-34-48.pcap,2024-06-06_20-34-48,223.104.40.234,中国,北京市,海淀区
40.031723684807,116.3135120391,https,北京市 北京市 海淀区 农大南路 ,pcap_data/223.104.40.234_capture_2024-06-06_20-35-53.pcap,2024-06-06_20-35-53,223.104.40.234,中国,北京市,海淀区
40.031723684807,116.3135120391,https,北京市 北京市 海淀区 农大南路 ,pcap_data/223.104.40.234_capture_2024-06-06_20-36-13.pcap,2024-06-06_20-36-13,223.104.40.234,中国,北京市,海淀区
40.032061870593,116.31969046216,https,北京市 北京市 海淀区 农大南路 118号,pcap_data/223.104.40.234_capture_2024-06-06_20-37-40.pcap,2024-06-06_20-37-40,223.104.40.234,中国,北京市,海淀区
40.034654667018,116.31989880086,https,北京市 北京市 海淀区 上地南路 14号院-1号楼-1门-103室,pcap_data/223.104.40.234_capture_2024-06-06_20-39-12.pcap,2024-06-06_20-39-12,223.104.40.234,中国,北京市,海淀区
40.038407784192,116.31874052132,https,北京市 北京市 海淀区 信息路 16号,pcap_data/223.104.40.234_capture_2024-06-06_20-40-50.pcap,2024-06-06_20-40-50,223.104.40.234,中国,北京市,海淀区
40.038331013284,116.31878698457,https,北京市 北京市 海淀区 上地信息路 16号3层,pcap_data/223.104.40.234_capture_2024-06-06_20-41-58.pcap,2024-06-06_20-41-58,223.104.40.234,中国,北京市,海淀区
40.035414496394,116.31830163287,https,北京市 北京市 海淀区 上地西路 8号院,pcap_data/223.104.40.234_capture_2024-06-06_20-52-50.pcap,2024-06-06_20-52-50,223.104.40.234,中国,北京市,海淀区
40.035011805825,116.31828588103,https,北京市 北京市 海淀区 农大南路 1号院-1号楼,pcap_data/223.104.40.234_capture_2024-06-06_20-56-43.pcap,2024-06-06_20-56-43,223.104.40.234,中国,北京市,海淀区
